@URI,@support,@types,@surfaceForm,@offset,@similarityScore,@percentageOfSecondRank,paragraph,prgIndex,section,wikiPageID,artistName
http://dbpedia.org/resource/Paris,144662,"Wikidata:Q486972,Schema:Place,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Settlement",Paris,204,0.9999999999406555,5.929309584190034E-11,"Reinhardt developed his initial musical approach via tutoring by relatives and exposure to other gypsy guitar players of the day, then playing the banjo-guitar alongside accordionists in the world of the Paris bal-musettes. He played mainly with a plectrum for maximum volume and attack (particularly in the 1920s-early 30s when amplification in venues was minimal or non-existent), although he could also play fingerstyle on occasion, as evidenced by some recorded introductions and solos. Following his accident in 1928 in which his left hand was severely burned and he lost most of the use of all except his first two fingers, he developed a completely new left hand technique and started performing on guitar accompanying popular singers of the day, before discovering jazz and presenting his new hybrid style of gypsy approach plus jazz to the outside world via the Quintette du Hot Club de France.
",27,"== Technique and musical approach ==
",9039,Django_Reinhardt
http://dbpedia.org/resource/Max_Reinhardt,584,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Reinhardt,0,0.9479812976880599,0.05475998939851846,"Reinhardt developed his initial musical approach via tutoring by relatives and exposure to other gypsy guitar players of the day, then playing the banjo-guitar alongside accordionists in the world of the Paris bal-musettes. He played mainly with a plectrum for maximum volume and attack (particularly in the 1920s-early 30s when amplification in venues was minimal or non-existent), although he could also play fingerstyle on occasion, as evidenced by some recorded introductions and solos. Following his accident in 1928 in which his left hand was severely burned and he lost most of the use of all except his first two fingers, he developed a completely new left hand technique and started performing on guitar accompanying popular singers of the day, before discovering jazz and presenting his new hybrid style of gypsy approach plus jazz to the outside world via the Quintette du Hot Club de France.
",27,"== Technique and musical approach ==
",9039,Django_Reinhardt
http://dbpedia.org/resource/Ian_Cruickshank,11,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Ian Cruickshank,1007,1.0,0.0,"Despite his left hand handicap, Reinhardt was able to recapture (in modified form) and then surpass his previous level of proficiency on the guitar (by now his main instrument), not only as a lead instrumental voice but also as a driving and harmonically interesting rhythm player; his virtuosity, incorporating many gypsy-derived influences, was also matched with a superb sense of melodic invention as well as general musicality in terms of choice of notes, timing, dynamics, and utilizing the maximum tonal range from an instrument previously thought of by many critics as potentially limited in expression. Playing completely by ear (he could neither read nor write music), he roamed freely across the full range of the fretboard giving full flight to his musical imagination and could play with ease in any key. Guitarists, particularly in Britain and the United States, could scarcely believe what they heard on the records that the Quintette was making; guitarist, gypsy jazz enthusiast and educator Ian Cruickshank writes:
",28,"== Technique and musical approach ==
",9039,Django_Reinhardt
http://dbpedia.org/resource/United_States,553539,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country",United States,861,0.9999850448073934,1.2156637104974495E-5,"Despite his left hand handicap, Reinhardt was able to recapture (in modified form) and then surpass his previous level of proficiency on the guitar (by now his main instrument), not only as a lead instrumental voice but also as a driving and harmonically interesting rhythm player; his virtuosity, incorporating many gypsy-derived influences, was also matched with a superb sense of melodic invention as well as general musicality in terms of choice of notes, timing, dynamics, and utilizing the maximum tonal range from an instrument previously thought of by many critics as potentially limited in expression. Playing completely by ear (he could neither read nor write music), he roamed freely across the full range of the fretboard giving full flight to his musical imagination and could play with ease in any key. Guitarists, particularly in Britain and the United States, could scarcely believe what they heard on the records that the Quintette was making; guitarist, gypsy jazz enthusiast and educator Ian Cruickshank writes:
",28,"== Technique and musical approach ==
",9039,Django_Reinhardt
http://dbpedia.org/resource/United_Kingdom,194835,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country",Britain,845,0.9958775302680778,0.0025881940985242125,"Despite his left hand handicap, Reinhardt was able to recapture (in modified form) and then surpass his previous level of proficiency on the guitar (by now his main instrument), not only as a lead instrumental voice but also as a driving and harmonically interesting rhythm player; his virtuosity, incorporating many gypsy-derived influences, was also matched with a superb sense of melodic invention as well as general musicality in terms of choice of notes, timing, dynamics, and utilizing the maximum tonal range from an instrument previously thought of by many critics as potentially limited in expression. Playing completely by ear (he could neither read nor write music), he roamed freely across the full range of the fretboard giving full flight to his musical imagination and could play with ease in any key. Guitarists, particularly in Britain and the United States, could scarcely believe what they heard on the records that the Quintette was making; guitarist, gypsy jazz enthusiast and educator Ian Cruickshank writes:
",28,"== Technique and musical approach ==
",9039,Django_Reinhardt
http://dbpedia.org/resource/Max_Reinhardt,584,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Reinhardt,32,0.9332514638778315,0.07134959728403008,"Despite his left hand handicap, Reinhardt was able to recapture (in modified form) and then surpass his previous level of proficiency on the guitar (by now his main instrument), not only as a lead instrumental voice but also as a driving and harmonically interesting rhythm player; his virtuosity, incorporating many gypsy-derived influences, was also matched with a superb sense of melodic invention as well as general musicality in terms of choice of notes, timing, dynamics, and utilizing the maximum tonal range from an instrument previously thought of by many critics as potentially limited in expression. Playing completely by ear (he could neither read nor write music), he roamed freely across the full range of the fretboard giving full flight to his musical imagination and could play with ease in any key. Guitarists, particularly in Britain and the United States, could scarcely believe what they heard on the records that the Quintette was making; guitarist, gypsy jazz enthusiast and educator Ian Cruickshank writes:
",28,"== Technique and musical approach ==
",9039,Django_Reinhardt
http://dbpedia.org/resource/United_Kingdom,194835,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country",U.K.,87,0.9982531282325144,0.0017481299482305752,"It wasn't until 1938, and the Quintet's first tour of England, that guitarists [in the U.K.] were able to witness Django's amazing abilities. His hugely innovative technique included, on a grand scale, such unheard of devices as melodies played in octaves, tremolo chords with shifting notes that sounded like whole horn sections, a complete array of natural and artificial harmonics, highly charged dissonances, super-fast chromatic runs from the open bass strings to the highest notes on the 1st string, an unbelievably flexible and driving right-hand, two and three octave arpeggios, advanced and unconventional chords and a use of the flattened fifth that predated be-bop by a decade. Add to all this Django's staggering harmonic and melodic concept, huge sound, pulsating swing, sense of humour and sheer speed of execution, and it is little wonder that guitar players were knocked sideways upon their first encounter with this full-blown genius.
",29,"== Technique and musical approach ==
",9039,Django_Reinhardt
http://dbpedia.org/resource/Max_Reinhardt,584,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Reinhardt,91,0.9917746371562198,0.005163572563983479,"Because of his damaged left hand (his ring and pinky fingers helped little in his playing) Reinhardt had to extensively modify both his chordal and melodic approach. For chords he developed a novel system based largely around 3-note chords, each of which could serve as the equivalent of several conventional chords in different inversions; for the treble notes he could employ his ring and little fingers to fret the relevant high strings even though he could not articulate these fingers independently, while in some chords he also employed his left hand thumb on the lowest string. Within his rapid melodic runs he frequently incorporated arpeggios, which could be played using 2 notes per string (played with his 2 ""good"" fingers, being his index and middle fingers) while shifting up or down the fingerboard, as opposed to the more conventional ""box"" approach of moving across strings within a single fretboard position (location). He also produced some of his characteristic ""effects"" by moving a fixed shape (such as a diminished chord) rapidly up and down the fretboard, resulting in what one writer has called ""intervallic cycling of melodic motifs and chords"". For an unsurpassed insight into these techniques in use, interested persons should not miss viewing the only known synchronised (sound and vision) footage of Reinhardt in performance, playing on an instrumental version of the song ""J'Attendrai"" for the short jazz film Le Jazz Hot in 1938–39 (copies available on YouTube and elsewhere).
",30,"== Technique and musical approach ==
",9039,Django_Reinhardt
"http://dbpedia.org/resource/Billy_Neil_(footballer,_born_1939)",6,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q937857,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Athlete,DBpedia:Agent,DBpedia:SoccerPlayer",Billy Neil,17,0.9999893658057586,0.0,"Writing in 1945, Billy Neil and E. Gates stated that 
",33,"== Technique and musical approach ==
",9039,Django_Reinhardt
http://dbpedia.org/resource/Max_Reinhardt,584,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Reinhardt,0,0.9456850492201277,0.03624835471603146,"Reinhardt set new standards by an almost incredible and hitherto unthought-of technique ... His ideas have a freshness and spontaneity that are at once fascinating and alluring ... [Nevertheless] The characteristics of Reinhardt's music are primarily emotional. His relative association of experience, reinforced by a profound rational knowledge of his instrument; the guitar's possibilities and limitations; his love for music and the expression of it—all are a necessary adjunct to the means of expressing these emotions.
",34,"== Technique and musical approach ==
",9039,Django_Reinhardt
http://dbpedia.org/resource/John_Jorgenson,182,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",John Jorgenson,24,1.0,0.0,"Django-style enthusiast John Jorgenson has been quoted as saying:
",35,"== Technique and musical approach ==
",9039,Django_Reinhardt
